function	055A	056A	068A	071A	077A	078A	091A	092A	098A	099A	100A	101A	217A	218A	219A	220A	223A	224A	225A	241A	242A	243A	244A	245A	246A	248A
EC:4.1.1.33	10384.77	11681.44	38146.7	39754.53	28084.26	22937.67	13270.240000000002	21097.35	11520.17	18024.2	15645.9	16207.67	1004.6	1985.17	2489.67	2614.37	10940.46	3278.4700000000003	5753.860000000001	6377.450000000001	3510.34	3430.07	4373.4	5103.93	5232.8	4213.26
EC:4.1.1.35	3.0	0.0	20.0	9.0	11.0	42.0	0.0	0.0	6.0	0.0	0.0	0.0	510.5	292.5	38.0	94.0	385.0	13428.33	111.0	15.0	18042.0	118.0	12314.84	48.0	690.0	17652.0
EC:4.1.1.36	15563.27	18797.11	38325.37	39977.95	35409.85	24409.01	21902.4	25608.76	16639.98	23318.12	22562.34	22285.2	13333.02	26861.96	10061.9	27287.97	21784.06	30035.300000000003	18821.2	20851.87	39621.92	22921.46	30824.33	15572.740000000002	14926.34	41214.84
EC:4.1.1.37	7894.0	8808.67	5678.17	4786.42	1367.42	2049.84	7597.16	9057.41	12063.81	12566.59	15461.27	11672.53	5554.889999999999	7700.62	6632.5	10905.85	12154.6	8000.75	12439.01	10267.26	7353.33	7529.07	5419.09	6108.75	5214.87	5178.92
EC:4.1.1.39	3.0	10.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.4	0.0	0.0	4.0	0.0	0.0	0.0	249.0	0.0	9.0	0.0	0.0	0.0	15.33	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.41	5161.0	4928.67	9.0	19.75	8.25	10.0	3904.83	3712.58	4994.64	5130.42	5508.6	5838.530000000001	222.67	1498.25	4099.42	2004.67	1542.17	1975.08	2249.17	1303.42	1983.83	1422.67	393.67	841.58	1430.25	1126.42
EC:4.1.1.44	1182.0	3675.0	5346.2	5583.2	6209.67	4457.35	7647.0	4323.0	1914.16	2590.33	3051.2200000000003	2771.58	8088.83	20587.39	2477.13	18371.7	6805.6	26280.08	6013.47	10530.16	36908.75	14351.82	31116.59	7959.62	7376.71	40675.26
EC:4.1.1.45	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	17.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
EC:4.1.1.46	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	308.72	145.0	219.85	207.86	11.33	0.0	5.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.47	5122.0	4894.17	130.0	182.75	58.25	203.0	3940.33	3699.58	5009.89	5096.67	5481.85	5810.530000000001	274.67	1608.75	4147.42	2004.67	1542.17	1975.08	2256.17	1303.42	1987.83	1422.67	393.67	841.58	1432.75	1126.42
EC:4.1.1.48	7894.0	11054.17	5717.37	4840.62	1968.59	2091.01	9427.16	9327.41	12029.81	12685.92	16093.94	11926.03	9671.42	23953.710000000003	7259.23	24238.77	9579.1	17069.33	12025.17	14680.42	23065.08	16274.89	18974.43	10156.14	8849.79	23039.58
EC:4.1.1.49	14284.6	18679.27	31048.17	31169.42	27628.189999999995	22429.34	17661.56	22238.91	16586.03	23101.12	21854.19	22135.89	8576.710000000001	22564.47	7158.08	23787.1	16361.3	20860.13	13536.240000000002	17813.62	26066.08	18042.39	25297.33	12615.84	13020.3	26070.58
EC:4.1.1.5	10384.77	11681.44	38140.7	39753.2	28084.26	22934.67	11375.24	21081.35	11821.89	18169.2	15865.75	16415.53	718.4300000000001	1724.5	2428.42	2583.12	10936.46	3276.4700000000003	5647.53	6377.200000000001	3510.34	3422.32	4359.15	5044.93	5230.8	3536.26
EC:4.1.1.50	5161.0	4948.67	15.0	39.75	8.25	40.0	4670.83	3764.58	4994.64	5130.42	5624.6	5838.530000000001	1733.25	2763.83	4528.67	3130.92	4271.17	3745.08	6453.84	2560.42	3487.83	2641.67	974.42	1652.58	1484.25	1275.92
EC:4.1.1.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.65	5173.5	5329.67	186.67	221.75	596.59	1335.84	9701.16	3884.41	5100.81	5190.92	5895.4400000000005	5864.530000000001	6329.919999999999	5466.46	4622.23	6001.1	7475.6	17833.83	6374.34	4476.42	22370.08	5630.22	17414.93	5235.81	6759.79	21792.58
EC:4.1.1.68	143.0	127.17	242.0	332.0	92.0	386.0	234.83	125.33	825.86	443.42	601.45	595.39	90.58	151.91	170.17	87.67	65.67	103.33	121.01	11.67	74.33	32.67	13.67	40.33	63.0	57.67
EC:4.1.1.7	0.0	0.0	4.0	0.0	0.0	2.67	2.0	0.0	0.0	0.0	0.0	0.0	65.5	98.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0
EC:4.1.1.70	0.0	48.0	0.0	15.0	42.0	0.0	206.0	173.0	0.0	11.0	37.0	0.0	2336.0	1986.0	590.0	1651.0	270.0	112.0	107.0	520.0	172.0	1686.0	168.0	2777.0	43.5	20.0
EC:4.1.1.71	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.73	5122.0	4894.17	146.0	201.75	62.25	265.67	3927.33	3699.58	5009.89	5096.67	5481.85	5810.530000000001	496.66	1793.41	4129.92	2025.67	1545.17	1975.08	2274.51	1303.42	1983.83	1422.67	403.67	846.58	1434.75	1132.42
EC:4.1.1.74	2717.5	3772.5	5505.5	4576.0	387.0	739.0	1949.5	4938.0	7248.219999999999	7549.0	9352.35	6024.86	368.83	1017.58	311.75	2095.75	1105.0	153.0	1275.67	1426.0	637.0	600.0	166.25	701.0	1261.0	696.0
EC:4.1.1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.77	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.17	0.0	2.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.8	6279.0	6295.17	4812.0	4912.75	4682.25	3641.0	6811.33	5730.58	5456.17	6912.67	6310.0	7410.67	235.67	2001.25	4106.42	2017.67	2616.17	2349.08	2360.17	1853.42	2291.83	1704.67	1067.67	1432.58	1957.25	1987.42
EC:4.1.1.81	0.0	65.0	3.0	19.0	7226.84	136.0	3709.5	479.5	394.72	226.66	1066.19	225.86	6303.63	7707.1	3102.91	7370.2	6223.2	14335.33	6607.33	5272.32	19914.5	9422.61	12701.84	3998.82	4091.59	21375.65
EC:4.1.1.82	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	171.5	18.0	12.0	0.0	0.0	8.0	0.0	2.0	2.0	0.0	0.0	0.0	7.0
EC:4.1.1.83	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	30.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	324.0	0.0	110.0	24.0	0.0
EC:4.1.1.85	11884.77	10463.28	7273.87	8801.37	2912.9300000000003	3483.67	10488.73	11190.34	10177.15	10569.46	11985.17	11988.87	554.2	3231.59	10277.69	4385.67	5215.03	5032.3	8558.239999999998	4941.88	4953.5	4233.49	1064.91	2708.86	3801.13	2798.0
EC:4.1.1.86	12.5	42.5	13.67	2.67	16.17	1026.0	1.83	17.83	313.39	148.17000000000002	221.02	207.86	266.73999999999995	235.99	66.75	7.0	0.0	0.0	64.67	25.17	9.0	0.0	2.0	0.0	16.29	3.0
EC:4.1.1.87	0.0	0.0	242.0	326.0	92.0	391.34	128.0	30.0	1515.73	678.2900000000001	1028.8300000000002	988.01	95.16	159.66	86.5	25.5	0.0	0.0	36.34	0.0	8.0	0.0	5.5	0.0	5.0	0.0
EC:4.1.1.9	0.0	0.0	6.0	11.0	4.0	30.0	2.0	0.0	0.0	0.0	0.0	0.0	68.0	77.0	9.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
EC:4.1.1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.1.96	652.0	63.0	919.0	606.0	948.0	212.67	1796.0	112.0	45.0	29.0	740.0	17.0	5264.929999999999	5676.63	1842.4	6625.35	5570.6	14578.08	4982.0	3373.5	19425.25	3966.57	14686.34	4710.9	4414.25	18399.0
EC:4.1.1.97	0.0	0.0	4.0	0.0	4.0	0.0	2.0	0.0	308.72	145.0	219.85	207.86	356.16	364.33	106.75	27.0	0.0	0.0	108.67	0.0	0.0	0.0	1.5	0.0	16.0	0.0
EC:4.1.1.98	15501.5	14828.51	293.67	387.92	190.92	1482.02	12408.32	11290.57	15983.46	15821.86	17180.379999999997	18144.74	3545.07	7142.139999999999	12885.76	7129.26	5640.51	9021.24	7071.85	4030.43	8036.49	5333.35	4798.76	4703.4	4334.75	4077.92
EC:4.1.2.13	30271.31	37848.83	50302.87	52910.45	43885.21	30060.35	41140.04	41985.12	35297.79	42370.27	47701.130000000005	41772.82	23153.5	67974.65	26775.189999999995	67180.4	31697.620000000003	52471.73	43966.83	47925.68000000001	70486.76000000001	54992.01	55088.060000000005	29823.78	26665.78	74108.31999999999
EC:4.1.2.14	10965.37	13143.71	17747.870000000003	18451.620000000003	16949.45	8937.52	15879.8	17745.260000000002	13565.48	15326.32	19222.24	14513.7	12848.079999999998	16634.49	12538.6	17691.0	14996.76	18219.27	13817.63	12000.82	24418.92	15816.71	16074.89	13196.37	10802.1	24196.24
EC:4.1.2.17	6023.77	7631.610000000001	6468.67	8345.42	10016.85	3584.0	12591.4	6819.76	5600.9800000000005	5721.12	7968.84	6646.700000000001	8493.26	23692.3	9368.1	22208.6	10312.96	5710.22	16915.57	16335.79	7133.0	20674.72	6947.24	10856.78	6942.63	8673.41
EC:4.1.2.19	6011.27	5271.610000000001	6453.2	8344.95	2818.51	2446.0	7475.570000000001	5909.93	5506.31	5620.62	6832.0	6386.200000000001	1027.4	2181.76	6275.84	2547.92	3621.03	14314.55	6529.570000000001	3192.62	19768.17	4217.16	9565.32	1889.18	3247.05	19358.08
EC:4.1.2.20	5161.0	4928.67	13.0	19.75	54.25	10.0	3966.83	3813.58	4994.64	5130.42	5508.6	5838.530000000001	1175.25	2857.5	4433.17	2807.84	1772.17	2093.08	2361.84	1360.42	2070.83	2297.67	462.67	2877.58	1453.25	1126.42
EC:4.1.2.21	5161.0	4928.67	156.0	199.75	65.25	274.67	3957.83	3727.58	5354.36	5281.42	5741.45	6063.389999999999	303.33	1586.41	4110.92	2007.42	1542.17	1975.08	2260.51	1303.42	1983.83	1422.67	401.42	841.58	1432.75	1126.42
EC:4.1.2.22	6931.27	7671.94	31938.0	34878.0	27691.26	22360.0	11448.740000000002	14744.35	4603.67	10606.2	6499.4	10390.67	2788.6	2719.5	2597.67	2058.2000000000003	10029.46	3170.4700000000003	4468.53	5097.2	2959.34	4454.32	4254.9	7116.6	3909.8	3482.26
EC:4.1.2.25	8633.0	11073.17	6503.37	5263.95	1167.59	2104.34	9824.66	12412.41	12081.31	12679.92	15398.94	11918.53	8490.19	19217.08	5490.23	20555.67	10689.0	18434.33	12073.34	13854.42	23622.58	14395.82	20868.93	9055.81	9592.54	24546.08
EC:4.1.2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	70.42	4.0	9.17	4.0	0.0	7.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0
EC:4.1.2.4	15538.27	18985.61	38122.37	39706.95	35293.85	24133.01	21906.9	25618.26	16902.699999999997	23433.12	22814.19	22478.56	13501.86	27075.78	10007.48	27802.23	22029.79	21902.97	18725.54	20988.79	27759.92	22900.38	26320.0	17660.41	14391.88	28144.51
EC:4.1.2.40	20710.54	19612.22	44620.6	48782.1	35177.020000000004	28231.34	20559.14	28006.86	15646.9	23170.24	19622.15	24220.54	2220.47	4859.58	12685.13	5739.11	14724.66	8648.6	14150.13	11457.240000000002	8445.84	10663.55	6856.14	7351.219999999999	10248.1	6667.16
EC:4.1.2.41	0.0	0.0	121.0	163.0	46.0	193.0	53.0	15.0	45.0	6.0	13.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0
EC:4.1.2.43	8131.5	11286.5	16475.5	13696.0	1161.0	2217.0	5831.5	14794.0	20773.5	22158.0	27186.5	17407.0	378.0	2261.0	918.0	6209.4	3309.6	459.0	3718.0	4164.0	1907.0	1800.0	486.0	2103.0	3783.0	2088.0
EC:4.1.2.44	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.2.5	5905.0	7318.17	1066.0	794.75	1754.42	555.6700000000001	7866.33	6070.58	5173.14	5346.75	6965.27	6118.530000000001	9804.86	23191.83	7178.4	22540.42	7031.17	18060.91	11211.17	14374.08	23101.33	18095.66	20027.26	9376.64	5581.17	23652.91
EC:4.1.2.50	10611.5	12526.17	11181.67	9359.42	1132.92	2781.67	7896.16	13646.91	18935.31	19943.59	23763.77	17489.53	5428.02	5568.49	5480.9	8787.5	6058.0	16217.83	5324.01	4415.76	21823.58	3581.0	16487.43	5013.65	7958.12	20450.92
EC:4.1.2.52	143.0	127.17	173.0	203.0	118.0	333.67	365.83	312.33	484.14	307.42	368.6	370.53	2328.58	2450.75	893.42	1038.84	415.67	304.33	488.34	205.67	225.83	2031.67	87.67	2250.33	121.0	63.67
EC:4.1.2.53	5161.0	4928.67	9.0	19.75	8.25	10.0	3904.83	3712.58	4994.64	5130.42	5508.6	5838.530000000001	246.25	1551.83	4119.17	2004.67	1542.17	1975.08	2254.84	1303.42	1983.83	1422.67	393.67	841.58	1430.25	1126.42
EC:4.1.2.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.2.57	5057.0	4836.0	9.0	19.75	8.25	10.0	3826.5	3645.25	4597.25	4883.75	5192.75	5530.0	236.25	1430.5	3940.75	1919.75	1476.5	1871.75	2139.5	1291.75	1907.5	1390.0	382.75	801.25	1367.25	1068.75
EC:4.1.2.9	6931.27	7671.94	31938.0	34878.0	27691.26	22360.0	11448.740000000002	14744.35	4603.67	10606.2	6499.4	10390.67	2788.6	2719.5	2597.67	2058.2000000000003	10029.46	3170.4700000000003	4468.53	5097.2	2959.34	4454.32	4254.9	7116.6	3909.8	3482.26
EC:4.1.3.1	5161.0	4928.67	157.0	202.75	69.25	275.34000000000003	3970.83	3727.58	5045.64	5136.42	5521.6	5855.530000000001	915.58	2172.33	4230.17	2055.42	1545.17	1975.08	2379.84	1303.42	1996.83	1422.67	401.42	846.58	1449.04	1135.42
EC:4.1.3.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.17	0.0	0.0	6.0	11.0	4.0	32.67	2.0	0.0	0.0	0.0	0.0	0.0	88.33	75.83	5.75	0.0	0.0	0.0	5.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.33	58.0	33.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	2.5	0.0
EC:4.1.3.27	15788.0	22072.34	11619.34	9966.84	4018.18	4532.02	18669.32	18488.82	24143.620000000003	25361.84	32088.88	23872.06	17578.17	46202.670000000006	14130.46	46731.54	19446.2	35592.66	24014.34	28449.84	46651.16	30565.78	39461.86	18878.28	17705.58	46130.16
EC:4.1.3.3	12874.0	17174.67	26041.17	26016.75	27474.09	17978.67	16290.66	19767.41	15591.03	20991.92	20524.79	20098.89	7498.98	22535.380000000005	7144.58	24240.85	16465.1	18080.0	12391.17	17334.42	24178.58	18168.72	19220.84	12395.41	12775.5	25864.58
EC:4.1.3.30	5060.0	4836.0	140.0	190.75	62.25	235.67	3890.5	3660.25	4642.25	4889.75	5205.75	5547.0	897.66	2094.25	4073.75	1969.0	1486.5	1871.75	2267.5	1295.75	1926.5	1390.0	385.0	806.25	1388.04	1076.75
EC:4.1.3.34	5260.5	5249.17	87.67	67.42	970.42	1208.01	7554.66	7096.41	5343.03	5318.59	6262.62	6063.389999999999	2131.58	6012.82	6075.0	5267.75	3480.0	2198.75	2853.34	2660.26	2365.33	3390.67	737.59	2447.08	1854.08	3691.92
EC:4.1.3.36	8518.67	9003.01	11993.37	12963.62	2445.08	3589.67	7717.5	10255.76	12298.48	12876.59	15512.27	12044.2	3423.76	4077.39	6212.469999999999	6770.2	6226.26	15282.5	7078.14	4554.76	20795.92	3362.82	12905.43	4713.55	7420.83	19891.18
EC:4.1.3.38	7894.0	8743.67	5690.17	4808.42	472.42	2057.84	6182.16	8683.41	12001.81	12543.59	14655.27	11672.53	2868.02	4623.74	4827.4	4392.25	3171.0	15580.08	4086.01	2896.26	20757.33	2380.0	12921.43	1653.15	3479.87	19739.92
EC:4.1.3.39	5018.0	4801.5	16.0	19.75	168.92	18.0	4661.0	3739.25	4879.22	5026.33	5538.52	5701.860000000001	1118.66	2600.5	4385.83	2241.0	1845.5	2134.75	2623.5	1831.41	2239.5	3292.32	548.0	1283.91	1725.92	1338.41
EC:4.1.3.4	0.0	0.0	155.0	194.0	73.0	297.67	190.0	217.0	54.0	6.0	13.0	17.0	1791.99	1615.25	737.0	239.0	243.0	180.0	339.0	68.0	126.5	1039.0	20.0	239.0	68.5	11.0
EC:4.1.3.40	5164.0	4928.67	130.0	182.75	58.25	206.34	3968.83	3727.58	5039.64	5136.42	5521.6	5855.530000000001	717.91	2022.83	4194.17	2035.42	1545.17	1975.08	2327.84	1303.42	2000.83	1422.67	401.42	846.58	1449.04	1132.75
EC:4.1.3.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.42	10965.37	13143.71	17747.870000000003	18451.620000000003	16949.45	8937.52	15879.8	17745.260000000002	13565.48	15326.32	19222.24	14513.7	12843.829999999998	16604.24	12524.6	17691.0	14996.76	18219.27	13817.63	12000.82	24418.92	15816.71	16074.89	13196.37	10802.1	24196.24
EC:4.1.3.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.44	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.3.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.99.1	5134.5	4936.67	25.67	29.42	11498.42	1269.0	3916.16	3702.41	4972.56	5093.84	5470.02	5793.530000000001	2817.75	4724.24	4979.25	4705.0	5946.0	4199.08	2568.34	2384.26	3889.33	3667.17	7063.68	2292.75	2339.08	2356.59
EC:4.1.99.12	7894.0	8791.67	5813.17	4976.42	1851.59	2270.01	9235.66	10384.91	12052.81	12624.92	15509.94	11705.53	7819.43	9473.91	6923.23	12207.17	10182.0	18109.33	7299.34	6320.42	23121.08	7033.49	17554.43	7136.31	7434.79	22164.08
EC:4.1.99.14	0.0	202.5	0.0	0.0	266.5	37.0	333.0	69.0	12.0	3.0	45.0	24.5	520.25	490.58	125.5	80.0	110.5	8.0	150.5	0.0	8.5	79.67	29.0	83.5	30.5	269.5
EC:4.1.99.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.99.17	5164.0	4947.17	160.0	214.75	503.42	297.34000000000003	5266.33	3859.58	5084.14	5203.75	5767.27	5864.530000000001	6007.089999999999	3757.88	4757.4	7207.27	6855.77	17817.16	5798.17	4097.58	22361.58	5366.06	17584.760000000002	5068.639999999999	6783.96	20518.41
EC:4.1.99.18	15788.0	17600.34	11481.34	9735.84	3411.84	4314.35	15490.32	17643.82	24122.620000000003	25169.18	30675.54	23376.06	9684.2	16275.74	12671.0	21735.7	13069.2	8496.5	14286.02	13462.52	9266.66	14458.14	5696.68	12225.0	8391.66	7973.84
EC:4.1.99.19	5161.0	4985.17	11.0	38.75	7235.09	141.67000000000002	7229.33	3931.58	5045.14	5227.08	6420.9400000000005	5863.530000000001	7977.93	9291.8	6778.73	11207.27	9528.77	7328.99	8120.5	6067.24	7116.08	9681.88	15758.1	7006.299999999999	6985.84	4237.57
EC:4.1.99.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	69.83	26.83	6.33	63.83	17.67	24.17	117.67	43.5	25.5	23.17	34.17	22.83	20.17
EC:4.1.99.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.1.99.3	7884.5	8701.17	5683.7	4806.95	456.25	1020.01	5933.33	8665.58	11988.14	12540.42	14654.1	11672.53	1615.16	3465.33	4607.17	4167.92	2650.17	2130.08	3658.84	2729.42	2641.83	2029.67	583.9200000000001	1548.58	2716.04	1852.92
EC:4.1.99.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.1	11738.77	10195.11	7685.87	9337.7	2986.9300000000003	4199.18	11090.9	9595.01	10881.669999999998	10799.54	12356.62	12382.919999999998	4127.95	6725.400000000001	10912.820000000002	4887.12	5286.96	16287.97	9401.71	5213.46	21613.17	5067.24	9829.99	2930.33	4480.71	20572.43
EC:4.2.1.10	9572.27	12074.61	13067.37	13759.62	10804.85	4890.01	14657.9	16497.260000000002	12650.98	13228.12	17397.34	12524.7	14082.93	27574.79	10141.65	27950.97	15850.56	19835.800000000003	18651.37	18241.87	25654.92	21845.46	22376.33	14643.24	11339.09	26694.84
EC:4.2.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.101	0.0	0.0	121.0	163.0	46.0	193.0	53.0	15.0	45.0	6.0	13.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0
EC:4.2.1.103	0.0	0.0	121.0	163.0	50.0	193.0	51.0	15.0	45.0	6.0	13.0	17.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0
EC:4.2.1.104	5021.0	4801.5	13.0	22.75	12.25	10.0	3798.0	3617.25	4567.5	4844.0	5153.0	5485.0	340.0	1561.25	4003.75	1920.0	1476.5	1871.75	2198.5	1291.75	1913.5	1390.0	380.0	801.25	1367.25	1068.75
EC:4.2.1.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	55.0	19.0	8.0	0.0	0.0	0.0	0.0	165.0	48.0	0.0	100.0	0.0	0.0
EC:4.2.1.107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.82999999999998	178.25	42.0	36.0	7.0	0.0	51.0	4.0	0.0	0.0	5.0	0.0	0.0	6.0
EC:4.2.1.109	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	308.72	145.0	219.85	207.86	86.83	91.83	5.75	2.75	0.0	0.0	17.67	0.0	4.0	0.0	4.25	0.0	0.0	0.0
EC:4.2.1.11	15563.27	19155.61	38325.37	39977.95	35409.85	24417.01	22208.9	25677.26	16651.98	23321.12	22607.34	22316.7	13646.419999999998	27671.59	10088.9	27362.57	22053.16	33237.8	19121.7	20977.87	44211.92	22997.03	32623.33	15662.24	15073.34	45988.84
EC:4.2.1.113	8515.67	9003.01	11970.37	12928.62	2419.08	3554.67	7717.5	10255.76	12295.48	12876.59	15512.27	12044.2	914.56	2923.89	6027.07	4515.45	4404.26	2862.42	6766.14	4498.26	3320.67	3096.82	698.59	2348.15	3503.08	2321.1800000000003
EC:4.2.1.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.75	222.25	50.0	44.0	7.0	0.0	47.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
