function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
EC:4.2.2.5	0.0	0.0	0.0	0.0	0.0	229.5	48.0	45.0	16372.0	24218.0	4.0	1074.0	25626.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	2.0	0.0	60.0	42.0	6.0	15.0
EC:4.2.2.6	0.0	0.0	0.0	439.7000000000001	415.72	80.83	8.75	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	836.0	1338.0	1173.98	0.0	2143.7200000000003	0.0	0.0	0.0	7.0	3.25	11.0	0.0	0.0
EC:4.2.2.7	0.0	0.0	0.0	0.0	0.0	22.5	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.5	0.0	0.0	0.0	182.5	0.0	0.0	0.0	15.0
EC:4.2.2.8	0.0	0.0	0.0	0.0	0.0	142.5	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	483.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	30.0
EC:4.2.2.9	0.0	0.0	0.0	0.0	0.0	10.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0
EC:4.2.3.1	40133.95	33538.189999999995	18438.56	21750.34	21945.03	28947.06	9434.83	28659.77	19377.8	25780.08	19226.51	14268.34	27442.58	45171.59	41210.55	31273.88	29056.5	25433.02	33595.64	31016.24	34231.65	33505.99	38879.86	21646.85	23129.96	16993.280000000002	15247.5	23611.42
EC:4.2.3.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.3.12	9359.42	1132.92	7896.16	23763.77	17489.53	5568.49	5480.9	8787.5	16217.83	21823.58	5013.65	7958.12	20450.92	2404.09	350.25	1225.83	1796.0	2561.32	2808.09	2300.7	1190.75	519.34	343.91	8499.25	4050.99	3726.98	3529.5	2492.42
EC:4.2.3.130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.3.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.3.3	8353.62	11258.35	13278.9	8947.84	6646.700000000001	28268.939999999995	11021.6	28702.370000000003	32826.3	43367.92	15419.94	12300.3	44006.740000000005	10505.59	3904.88	1545.63	1879.0	1632.19	4642.39	4619.9	1740.3199999999997	1272.34	721.78	9688.19	4513.66	4507.38	3806.5	2495.42
EC:4.2.3.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.3.4	13721.62	10586.85	13358.23	17365.34	12591.37	27264.46	10283.57	27995.64	19922.13	25716.25	14182.57	11399.59	25479.51	8802.59	3371.88	1527.88	2204.5	2446.69	4259.64	3944.24	1835.99	1955.99	826.53	16112.19	6325.12	5775.41	4152.17	4389.42
EC:4.2.3.5	13558.62	10540.85	14440.23	17352.34	12574.37	27235.96	10279.57	28018.64	19930.13	25716.25	14683.57	11399.59	26716.51	8790.59	3354.88	1507.88	2204.5	2412.69	4216.64	3928.57	1791.99	1858.99	797.53	16112.19	6293.79	5789.41	4154.17	4389.42
EC:4.2.3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.3.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.3.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.99.18	79968.65	71954.45	46879.130000000005	51155.280000000006	50471.93000000001	57704.68	25311.17	57145.91	43200.6	55514.42	31056.26	27321.68	57165.5	88167.43	82431.51000000001	63880.51	59020.5	51868.87	67613.28	61880.84	68907.56	67120.73	78245.81	34660.130000000005	49500.0	37666.44	34031.67	48854.59
EC:4.2.99.20	12928.62	2419.08	7717.5	15512.27	12044.2	2824.89	5991.07	4482.45	2862.42	3318.67	2348.15	3503.08	2321.1800000000003	576.09	290.08	902.83	1270.5	1970.74	1835.59	1163.03	935.17	377.34	555.08	180.59	3609.49	3571.38	3612.5	2379.42
EC:4.2.99.21	190.75	54.25	3849.0	5385.85	5709.860000000001	1827.25	4040.75	1965.0	1871.75	1913.5	805.25	1370.04	1068.75	31.75	41.25	427.0	669.0	626.74	1395.0	1086.36	554.5	56.0	31.75	2.75	3129.75	3201.75	3306.0	1595.75
EC:4.3.1.1	197.42	70.42	4040.66	5587.77	5855.530000000001	3840.32	4951.9	3248.25	17254.08	21337.83	1813.15	2273.33	19198.92	10481.59	701.75	621.0799999999999	1397.5000000000002	1684.07	2646.84	1994.36	1075.5	792.5899999999999	379.16	8301.25	3792.16	3617.48	3511.5	2385.42
EC:4.3.1.12	13106.53	3268.26	5258.24	10307.9	6388.67	1447.02	2473.27	3151.92	13114.3	18845.84	1803.53	4751.3	20863.66	911.0	176.13	356.8	486.0	650.87	460.3	212.87	185.07	248.8	358.62	220.94	117.35	32.3	127.0	23.0
EC:4.3.1.14	7.0	0.0	346.0	0.0	0.0	861.0	534.0	166.0	787.33	588.5	393.0	82.0	0.0	45.0	670.0	28.0	0.0	0.0	16.0	83.0	0.0	10.0	0.0	64.0	10.0	7.0	2.0	0.0
EC:4.3.1.15	24.75	6563.25	4967.16	6110.6	5946.200000000001	7307.71	6621.84	6103.9400000000005	2391.91	2901.16	3131.91	2365.25	2377.09	2457.75	1263.25	788.0	1072.0	636.74	1726.25	1727.86	556.84	385.6	49.75	433.75	3602.95	3888.41	3655.34	1702.75
EC:4.3.1.17	79884.98	76224.78	39202.47	49801.11	49940.26	27671.53	23792.52	31037.62	31007.6	37383.59	27316.69	23692.27	31523.73	87726.59	81030.01	62579.68	58208.5	50489.04	66888.94	61079.83	67509.56	65732.39	77758.9	24707.130000000005	48691.34	36519.51	33750.17	47909.92
EC:4.3.1.18	4593.75	403.25	5930.33	14617.1	11655.53	2603.58	4475.92	4103.84	2128.08	2866.83	1702.58	2703.25	1822.42	80.75	204.25	736.0	1067.0	1166.74	1625.75	1138.36	543.17	32.0	12.75	167.75	3275.0	3394.08	3436.67	1647.75
EC:4.3.1.19	5783.17	8698.44	15449.39	21714.09	17766.7	28232.640000000003	12737.0	27316.19	18531.13	25113.160000000003	11795.09	8718.59	25820.0	6474.84	3275.3	1477.88	1739.0	2271.52	4906.89	2877.74	2052.57	1331.99	568.11	7798.1	9245.04	8894.36	7329.17	5953.17
EC:4.3.1.2	19.75	8.25	3798.0	5372.85	5688.860000000001	1592.25	3985.75	1917.0	1871.75	1907.5	801.25	1367.25	1070.75	19.75	19.25	418.0	669.0	591.74	1355.0	1074.36	536.5	19.0	12.75	9.75	3079.75	3188.75	3302.0	1580.75
EC:4.3.1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.3.1.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.3.1.29	0.0	0.0	0.0	0.0	0.0	30.25	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
EC:4.3.1.3	5097.0	638.0	2246.5	9455.35	6092.86	2404.08	584.75	3534.0	13583.33	18775.0	770.0	2019.04	18353.33	7146.0	2994.0	2237.0	2438.9999999999995	1810.99	3761.0	3008.36	2156.0	2438.0	2996.0	5968.0	321.0	140.5	30.0	83.0
EC:4.3.1.4	5.0	94.0	116.0	64.0	17.0	309.0	19.0	1358.0	2088.33	1382.0	48.0	43.5	105.0	4408.0	2897.0	1450.0	1246.0	536.0	3144.0	1047.0	1993.0	2237.0	2913.0	73.0	89.0	21.0	0.0	0.0
EC:4.3.1.7	371.5	116.5	8309.66	11482.9	12126.78	5823.48	9863.84	4617.34	4484.16	4338.66	2367.16	3003.5	2252.84	63.5	82.5	1710.0	2676.0	2427.46	2905.5	4395.780000000001	1122.34	142.0	59.5	197.5	6438.0	6738.16	6873.34	3249.5
EC:4.3.2.1	31672.620000000003	33445.189999999995	18265.56	21737.34	21928.03	27458.56	8837.83	26582.77	21257.13	26894.58	16820.84	13584.59	27232.58	49381.59	41188.55	31254.88	29019.5	25158.02	33579.64	30995.9	34160.65	33076.99	38856.86	21319.85	23201.29	17003.280000000002	15114.5	23611.42
EC:4.3.2.2	39977.95	35451.85	22028.9	22607.34	22316.7	27956.96	10152.9	28027.14	30070.800000000003	39676.92	17586.239999999998	14938.34	41207.84	44857.59	41308.880000000005	31567.88	29088.5	25629.69	33541.64	30989.07	34318.32	33633.99	39126.53	21487.19	23252.29	17031.08	15272.5	23611.42
EC:4.3.2.3	357.75	11585.25	4029.33	5494.85	5827.530000000001	4069.5	4865.42	3287.67	2093.08	2630.83	2294.58	2329.04	2224.42	2695.75	2013.25	446.0	711.0	679.74	1459.0	1092.36	579.17	503.0	46.75	468.75	3524.75	3408.08	3434.67	1654.75
EC:4.3.2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	54.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.3.3.6	9192.0	781.0	3935.0	18330.0	11634.0	2949.93	903.8	6774.87	3487.66	3391.0	2645.8	2524.0	1445.5	2877.0	608.0	660.5	827.0	1264.0	1411.5	146.0	0.0	41.7	1.5	834.0	285.9	63.8	4.0	49.0
EC:4.3.3.7	40381.95	42643.52	25180.9	24657.41	23411.14	49388.22	13102.73	47652.92	24691.300000000003	30466.42	27497.23	18784.76	34189.5	50200.59	44098.880000000005	33805.880000000005	32431.5	28269.65	35079.14	36842.02	34780.32	34795.19	39216.28	29095.69	23759.94	17587.58	15335.5	23662.42
